Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Front Camera,Heated Seats,KeyLess Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear AC Vents,Rear Camera,Rear seat Entertainment,Rear Speakers,Steering Switches,Sun Roof
Mitsubishi EK Custom  ,1650000,2016,40000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi EK Custom  ,1500000,2014,31919,1,Petrol,1,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom  ,1400000,2014,72000,1,Petrol,1,1,,Purple,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom  ,1360000,2014,50000,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom  ,1275000,2013,65000,1,Petrol,1,1,,White,660,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1750000,2017,30000,0,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1750000,2015,35000,0,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1700000,2017,22000,0,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1675000,2016,41000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1650000,2013,57000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1600000,2017,29700,0,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1545000,2016,41000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1500000,2014,27000,1,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1499000,2015,47897,1,Petrol,1,1,Hatchback,Assembly,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1495000,2014,58600,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1450000,2016,49000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1450000,2014,45000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1450000,2018,135000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1430000,2015,61000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1425000,2014,51000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1425000,2013,104000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1425000,2014,61000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1395000,2013,71000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1380000,2014,64699,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1355000,2013,71000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1350000,2014,34000,1,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1330000,2014,130000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1320000,2014,88000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1315000,2013,82000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1250000,2013,140000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1225000,2013,73000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,1175000,2012,41758,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom G  ,995000,2007,92000,1,Petrol,1,1,Hatchback,Red,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom M  ,1650000,2016,34000,1,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom M  ,1350000,2014,64000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom T  ,1800000,2017,46000,1,Petrol,1,0,Hatchback,White,660,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Custom T  ,1500000,2014,46000,1,Petrol,1,0,Hatchback,Red,660,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1700000,2016,18000,0,Petrol,1,1,,Blue,660,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1585000,2016,33000,0,Petrol,1,1,,Brown,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1525000,2016,33300,0,Petrol,1,1,,Maroon,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1500000,2016,13000,1,Petrol,1,1,,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1450000,2014,35000,1,Petrol,1,1,,Gold,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1450000,2014,45000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi EK Space Custom  ,1400000,2014,68000,0,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1360000,2014,50000,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1330000,2014,51000,1,Petrol,1,1,,Silver,660,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0
Mitsubishi EK Space Custom  ,1295000,2015,25100,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi EK Space Custom  ,1230000,2015,47000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Sport  ,1175000,2010,66000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Sport  ,1045000,2011,155000,1,Petrol,1,1,,Red,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Sport  ,945000,2008,105000,1,Petrol,1,1,,Red,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Sport  ,895000,2007,140000,1,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Sport  ,750000,2007,169000,1,Petrol,1,1,,Black,660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1725000,2017,13637,0,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1675000,2017,49000,0,Petrol,1,1,,Black,660,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1635000,2017,18000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1625000,2017,26000,0,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1550000,2013,77000,1,Petrol,1,1,,Red,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1550000,2017,30000,1,Petrol,1,1,,Red,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1529000,2015,95000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1525000,2015,45000,1,Petrol,1,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1510000,2016,20000,0,Petrol,1,1,,Turquoise,660,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1480000,2015,54000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1475000,2016,19300,0,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1465000,2019,63000,1,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1465000,2016,83000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1415000,2015,70000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1400000,2014,40000,1,Petrol,1,1,,Silver,660,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1400000,2015,45000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1385000,2015,44900,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1375000,2013,36600,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1350000,2013,88000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1350000,2013,8500,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1350000,2014,52000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1350000,2014,50000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1320000,2013,52000,1,Petrol,1,1,,Maroon,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1320000,2013,52000,1,Petrol,1,1,,Assembly,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1300000,2014,110000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1300000,2014,110000,1,Petrol,1,1,,Silver,660,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1300000,2013,83000,1,Petrol,1,1,,White,660,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1290000,2011,106000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1280000,2014,55000,1,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1265000,2013,80000,1,Petrol,1,1,,Assembly,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1265000,2014,52000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1250000,2013,120000,1,Petrol,1,1,,Black,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1250000,2011,64000,1,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1245000,2014,100000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1235000,2014,76500,1,Petrol,1,1,,Black,660,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0
Mitsubishi Ek Wagon  ,1225000,2013,75000,1,Petrol,1,1,,Black,660,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0
Mitsubishi Ek Wagon  ,1220000,2011,103000,1,Petrol,1,1,,Navy,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1210000,1993,194550,1,Diesel,0,1,,Green,2500,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Mitsubishi Ek Wagon  ,1200000,2014,52000,1,Petrol,1,1,,Black,660,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1200000,2008,75000,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1200000,2013,110000,1,Petrol,1,1,,Silver,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1180000,2015,36496,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1160000,2012,106110,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1150000,2011,172000,1,Petrol,1,1,,Black,660,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1150000,2016,49000,1,Petrol,1,1,,Black,660,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1125000,2013,70000,1,Petrol,1,1,,Maroon,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1100000,2008,75000,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1085000,2011,136000,1,Petrol,1,1,,Yellow,660,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1080000,2013,75000,1,Petrol,1,1,,Maroon,660,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1075000,2014,109500,1,Petrol,1,1,,Beige,660,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1075000,2011,126000,1,Petrol,1,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1070000,2012,59000,1,Petrol,1,1,,Beige,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1050000,2007,68000,1,Petrol,1,1,,Blue,660,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,1025000,2007,125000,1,Petrol,1,1,,Blue,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1020000,2008,190000,1,Petrol,1,1,,White,660,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,1000000,2011,127000,1,Petrol,1,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,965000,2007,80000,1,Petrol,1,1,,White,660,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,900000,2009,111111,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,900000,2007,76000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon  ,890000,2007,124000,1,Petrol,1,1,,Blue,660,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,840000,2007,100000,1,Petrol,1,1,,Blue,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon  ,810000,2008,115000,1,Petrol,0,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon E  ,1950000,2016,30000,0,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1750000,2017,16000,0,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1700000,2017,2600,0,Petrol,1,1,Hatchback,Black,660,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1700000,2017,45000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1700000,2017,33000,0,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1650000,2017,85000,0,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1600000,2018,8105,0,Petrol,1,1,Hatchback,Red,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1550000,2017,55000,1,Petrol,1,1,Hatchback,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon E  ,1500000,2016,323383,0,Petrol,1,1,Hatchback,Red,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1500000,2015,57000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1499000,2017,52000,0,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1450000,2016,48000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon E  ,1420000,2014,89000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
